# Annotated with Bakta
# Software: v1.12.1
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_16	cds	21607	22515	-	BBGPBF_03876	lysR	LysR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0S3FBP3
contig_16	cds	22607	22978	+	BBGPBF_03877		4-carboxymuconolactone decarboxylase	SO:0001217, UniRef:UniRef50_A0A085GDQ6
contig_16	cds	23016	24572	-	BBGPBF_03878		Bifunctional metallophosphatase/5'-nucleotidase	SO:0001217, UniRef:UniRef50_A0A0H3GLG5
contig_16	cds	24711	25847	+	BBGPBF_03879	insA	InsA N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0H3GK84
contig_16	cds	25822	28254	-	BBGPBF_03880		Bifunctional aspartokinase/homoserine dehydrogenase 2	SO:0001217, UniRef:UniRef50_P00562
contig_16	cds	28257	29417	-	BBGPBF_03881		Cystathionine gamma-synthase	SO:0001217, UniRef:UniRef50_P00935
contig_16	cds	29685	30002	+	BBGPBF_03882		Met repressor	SO:0001217, UniRef:UniRef50_P44618
contig_16	cds	30104	30316	-	BBGPBF_03883		Large ribosomal subunit protein bL31	SO:0001217, UniRef:UniRef50_Q5E2H8
contig_16	ncRNA-region	30323	30374	-			L31-Gammaproteobacteria ribosomal protein leader	RFAM:RF03157, SO:0000140
contig_16	cds	30569	32764	+	BBGPBF_03884		Primosomal protein N'	SO:0001217, UniRef:UniRef50_P17888
contig_16	cds	32915	33943	+	BBGPBF_03885	cytR	HTH-type transcriptional repressor CytR	SO:0001217, UniRef:UniRef50_P0ACN7
contig_16	cds	34151	35005	+	BBGPBF_03886	ftsN	Cell division protein FtsN	SO:0001217, UniRef:UniRef50_A0A2N5EL23
contig_16	ncRNA-region	35043	35099	+			ClpQY promoter	RFAM:RF02401, SO:0005836
contig_16	cds	35097	35627	+	BBGPBF_03887	hslV	ATP-dependent protease subunit HslV	SO:0001217, UniRef:UniRef50_Q8D2S6
contig_16	cds	35637	36971	+	BBGPBF_03888	hslU	ATP-dependent protease ATPase subunit HslU	SO:0001217, UniRef:UniRef50_P0A6H5
contig_16	cds	37041	37961	+	BBGPBF_03889		1,4-dihydroxy-2-naphthoate octaprenyltransferase	SO:0001217, UniRef:UniRef50_P32166
contig_16	cds	38054	38539	+	BBGPBF_03890		4-hydroxy-4-methyl-2-oxoglutarate aldolase	SO:0001217, UniRef:UniRef50_A0A0H3DX24
contig_16	cds	38601	39563	-	BBGPBF_03891		ATP-dependent 6-phosphofructokinase isozyme 1	SO:0001217, UniRef:UniRef50_P0A796
contig_16	cds	39760	40662	-	BBGPBF_03892	fieF	CDF family cation-efflux transporter FieF	BlastRules:WP_001076748, BlastRules:WP_003093118, NCBIProtein:BAB89353.1, SO:0001217, UniRef:UniRef50_P69380
contig_16	cds	40821	41324	-	BBGPBF_03893	cpxP	Periplasmic protein CpxP	SO:0001217, UniRef:UniRef50_P0AE85
contig_16	cds	41474	42172	+	BBGPBF_03894	cpxR	Transcriptional regulatory protein CpxR	SO:0001217, UniRef:UniRef50_P0AE88
contig_16	cds	42169	43542	+	BBGPBF_03895		histidine kinase	SO:0001217, UniRef:UniRef50_Q6CZ41
contig_16	cds	43609	44283	-	BBGPBF_03896	yiiM	Protein YiiM	SO:0001217, UniRef:UniRef50_P32157
contig_16	cds	44356	44976	-	BBGPBF_03897		Superoxide dismutase [Mn]	SO:0001217, UniRef:UniRef50_P00448
contig_16	cds	45266	46300	+	BBGPBF_03898		L-rhamnose-proton symporter	SO:0001217, UniRef:UniRef50_B7UNM8
contig_16	cds	46333	47178	-	BBGPBF_03899		Arabinose operon regulatory protein	SO:0001217, UniRef:UniRef50_G5SJD7
contig_16	cds	47252	48088	-	BBGPBF_03900	rhaS	HTH-type transcriptional activator RhaS	SO:0001217, UniRef:UniRef50_P09377
contig_16	cds	48399	49865	+	BBGPBF_03901		L-Rhamnulokinase	SO:0001217, UniRef:UniRef50_P32171
contig_16	cds	49862	51121	+	BBGPBF_03902		L-rhamnose isomerase	SO:0001217, UniRef:UniRef50_P32170
contig_16	cds	51271	52101	+	BBGPBF_03903		Rhamnulose-1-phosphate aldolase	SO:0001217, UniRef:UniRef50_A0A329H5T5
contig_16	cds	52183	53169	+	BBGPBF_03904	luxP	Autoinducer 2-binding periplasmic protein LuxP	SO:0001217, UniRef:UniRef50_A0A2M8H0S6
contig_16	cds	53315	54826	+	BBGPBF_03905	rbsA	Ribose import ATP-binding protein RbsA	SO:0001217, UniRef:UniRef50_Q28P50
contig_16	cds	54823	55830	+	BBGPBF_03906	lsrC	Autoinducer 2 import system permease protein LsrC	SO:0001217, UniRef:UniRef50_A0A0C5VQP0
contig_16	cds	55827	56831	+	BBGPBF_03907	lsrD	Autoinducer 2 import system permease protein LsrD	SO:0001217, UniRef:UniRef50_A0A4U9J1Q8
contig_16	cds	56921	58069	+	BBGPBF_03908		Lactaldehyde dehydrogenase	SO:0001217, UniRef:UniRef50_A0A3S5DHI6
contig_16	cds	58066	58380	+	BBGPBF_03909		L-rhamnose mutarotase	SO:0001217, UniRef:UniRef50_Q65Q29
contig_16	cds	58418	59683	-	BBGPBF_03910		Raffinose permease	SO:0001217, UniRef:UniRef50_P16552
contig_16	cds	59725	61848	-	BBGPBF_03911		Alpha-galactosidase	SO:0001217, UniRef:UniRef50_Q65T76
contig_16	cds	61964	62959	-	BBGPBF_03912	rafR	HTH-type transcriptional regulator RafR	SO:0001217, UniRef:UniRef50_P21867
contig_16	cds	63047	63595	-	BBGPBF_03913		Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A556CQ68
contig_16	cds	63665	64354	+	BBGPBF_03914		Branched-chain amino acid ABC transporter permease	SO:0001217, UniRef:UniRef50_A8AL36
contig_16	cds	64354	64677	+	BBGPBF_03915		Branched-chain amino acid transport	SO:0001217, UniRef:UniRef50_F0KGR5
contig_16	cds	64674	65267	-	BBGPBF_03916		Glucokinase	SO:0001217, UniRef:UniRef50_D4E6Q2
contig_16	cds	65264	65701	-	BBGPBF_03917		Ascorbate-specific PTS system EIIA component	SO:0001217, UniRef:UniRef50_D4GEC5
contig_16	cds	65711	65980	-	BBGPBF_03918	zapA	Cell division protein ZapA	SO:0001217, UniRef:UniRef50_A0A8H9NY61
contig_16	cds	66039	66881	-	BBGPBF_03919		Ketose-bisphosphate aldolase	SO:0001217, UniRef:UniRef50_A0A332G6N9
contig_16	cds	66868	68235	-	BBGPBF_03920		hypothetical protein	
contig_16	cds	68228	68542	-	BBGPBF_03921		PTS EIIB type-2 domain-containing protein	SO:0001217, UniRef:UniRef50_D4GEC1
contig_16	cds	68554	69534	-	BBGPBF_03922		6-phosphofructokinase	SO:0001217, UniRef:UniRef50_A0A240BZK9
contig_16	cds	69937	70149	-	BBGPBF_03923		YdgH/BhsA/McbA-like domain-containing protein	SO:0001217, UniRef:UniRef50_Q8GA24
contig_16	cds	70278	71114	-	BBGPBF_03924	fdhD	Sulfur carrier protein FdhD	SO:0001217, UniRef:UniRef50_A0A447SSC1
contig_16	cds	71271	74321	+	BBGPBF_03925		Formate dehydrogenase-N subunit alpha	SO:0001217, UniRef:UniRef50_A0A5H7CWS7
contig_16	ncRNA-region	71853	71911	+			Selenocysteine insertion sequence 3	RFAM:RF01989, SO:1001268
contig_16	cds	74334	75236	+	BBGPBF_03926		4Fe-4S ferredoxin-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A433ZWY7
contig_16	cds	75233	75868	+	BBGPBF_03927		Formate dehydrogenase, cytochrome b556(fdo) subunit	SO:0001217, UniRef:UniRef50_P0AEL0
contig_16	cds	75865	76794	+	BBGPBF_03928	fdhE	Protein FdhE	SO:0001217, UniRef:UniRef50_A0A379T1W5
contig_16	cds	76968	77351	-	BBGPBF_03929	vapC	Ribonuclease VapC	SO:0001217, UniRef:UniRef50_A0A087FN33
contig_16	cds	77351	77599	-	BBGPBF_03930	copG	Ribbon-helix-helix protein CopG domain-containing protein	SO:0001217, UniRef:UniRef50_E3G5J9
contig_16	cds	77798	78715	+	BBGPBF_03931		Alpha/beta hydrolase	SO:0001217, UniRef:UniRef50_A0A066R8A3
contig_16	cds	78729	79670	-	BBGPBF_03932	fabY	fatty acid biosynthesis protein FabY	BlastRules:WP_001297068, SO:0001217, UniRef:UniRef50_A0A085JPE7
contig_16	cds	79715	80152	-	BBGPBF_03933		D-aminoacyl-tRNA deacylase	SO:0001217, UniRef:UniRef50_P0A6M4
contig_16	cds	80149	81009	-	BBGPBF_03934	yihY	UPF0761 membrane protein YihY	SO:0001217, UniRef:UniRef50_P0A8K8
contig_16	cds	81003	81602	-	BBGPBF_03935		Phosphatase	SO:0001217, UniRef:UniRef50_A0A1V2BF21
contig_16	cds	81738	83561	-	BBGPBF_03936	bipA	Large ribosomal subunit assembly factor BipA	SO:0001217, UniRef:UniRef50_Q9HU67
contig_16	ncRNA	83643	83750	-	BBGPBF_03937	ES222	ES222 sRNA	RFAM:RF02755, SO:0000655
contig_16	cds	83940	85349	+	BBGPBF_03938		Glutamine synthetase	SO:0001217, UniRef:UniRef50_A0A7V8WL33
contig_16	cds	85538	86587	+	BBGPBF_03939	ntrB	Sensory histidine kinase/phosphatase NtrB	SO:0001217, UniRef:UniRef50_P0AFB5
contig_16	cds	86596	88005	+	BBGPBF_03940	ntrC	DNA-binding transcriptional regulator NtrC	SO:0001217, UniRef:UniRef50_A0A519ZKQ6
contig_16	cds	88262	89635	-	BBGPBF_03941		Oxygen-independent coproporphyrinogen III oxidase	SO:0001217, UniRef:UniRef50_P32131
contig_16	cds	89824	90330	-	BBGPBF_03942	yihI	Der GTPase-activating protein YihI	SO:0001217, UniRef:UniRef50_Q7N9T4
contig_16	ncRNA	90388	90643	-	BBGPBF_03943	csrC	CsrC RNA family	RFAM:RF00084, SO:0000655
contig_16	cds	90914	91546	+	BBGPBF_03944	engB	putative GTP-binding protein EngB	SO:0001217, UniRef:UniRef50_Q8E8J7
contig_16	ncRNA	91638	91756	-	BBGPBF_03945	Spot_42	Spot 42 RNA	RFAM:RF00021, SO:0000655
contig_16	cds	91894	94686	-	BBGPBF_03946		DNA polymerase I	SO:0001217, UniRef:UniRef50_G2E0J3
contig_16	cds	95083	95982	+	BBGPBF_03947	yihG	putative acyltransferase YihG	SO:0001217, UniRef:UniRef50_P32129
contig_16	cds	96031	96654	-	BBGPBF_03948	dsbA	Thiol:disulfide interchange protein DsbA	SO:0001217, UniRef:UniRef50_Q9X6N0
contig_16	cds	96682	97668	-	BBGPBF_03949		Stress response kinase A	SO:0001217, UniRef:UniRef50_P0C0K3
contig_16	cds	97744	98013	-	BBGPBF_03950		DUF1040 domain-containing protein	SO:0001217, UniRef:UniRef50_E1SVU7
contig_16	cds	98085	98666	+	BBGPBF_03951		Molybdenum cofactor guanylyltransferase	SO:0001217, UniRef:UniRef50_A0A0C7KAT8
contig_16	cds	98663	99169	+	BBGPBF_03952		Molybdopterin-guanine dinucleotide biosynthesis adapter protein	SO:0001217, UniRef:UniRef50_P32125
contig_17	tRNA	1	76	+	BBGPBF_03953	trnR	tRNA-Arg(acg)	SO:0001036
contig_17	cds	432	746	+	BBGPBF_03954		BON domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6C0U8F2
contig_17	cds	872	1438	+	BBGPBF_03955		Putative phosphatase	SO:0001217, UniRef:UniRef50_A0A085G4E0
contig_17	cds	1435	1863	+	BBGPBF_03956		VTT domain-containing protein	SO:0001217, UniRef:UniRef50_H5V5Y4
contig_17	cds	1930	3486	+	BBGPBF_03957		Glutamate--cysteine ligase	SO:0001217, UniRef:UniRef50_P0A6W9
contig_17	ncRNA	3499	3572	-	BBGPBF_03958	micA	MicA sRNA	RFAM:RF00078, SO:0000655
contig_17	cds	3643	4158	+	BBGPBF_03959		S-ribosylhomocysteine lyase	SO:0001217, UniRef:UniRef50_Q9PN97
contig_17	cds	4211	4978	+	BBGPBF_03960		Arabinose operon regulatory protein	SO:0001217, UniRef:UniRef50_A0A1V2BPP5
contig_17	cds	4957	6633	-	BBGPBF_03961		2-isopropylmalate synthase	SO:0001217, UniRef:UniRef50_Q9HXK5
contig_17	cds	6770	8308	-	BBGPBF_03962	emrB	Multidrug export protein EmrB	SO:0001217, UniRef:UniRef50_P0AEJ0
contig_17	cds	8324	9496	-	BBGPBF_03963	emrA	Multidrug export protein EmrA	SO:0001217, UniRef:UniRef50_P27303
contig_17	cds	9622	10152	-	BBGPBF_03964	marR	Multiple antibiotic resistance protein marR	SO:0001217, UniRef:UniRef50_A0A1T4N4P6
contig_17	cds	10243	10578	-	BBGPBF_03965	ygaH	L-valine transporter subunit YgaH	SO:0001217, UniRef:UniRef50_C6DDD7
contig_17	cds	10568	11314	-	BBGPBF_03966		hypothetical protein	
contig_17	cds	11493	12491	-	BBGPBF_03967		Glycine betaine/proline betaine-binding periplasmic protein	SO:0001217, UniRef:UniRef50_Q8ZML1
contig_17	cds	12570	13637	-	BBGPBF_03968	proW	Proline/glycine betaine ABC transporter permease ProW	SO:0001217, UniRef:UniRef50_A0A3N2R1M8
contig_17	cds	13630	14832	-	BBGPBF_03969	proV	Glycine betaine/proline betaine transport system ATP-binding protein ProV	SO:0001217, UniRef:UniRef50_P14175
contig_17	cds	15189	16151	-	BBGPBF_03970		Ribonucleoside-diphosphate reductase subunit beta	SO:0001217, UniRef:UniRef50_A0A2I1IMZ3
contig_17	cds	16162	18303	-	BBGPBF_03971		Ribonucleoside-diphosphate reductase subunit alpha	SO:0001217, UniRef:UniRef50_P47473
contig_17	cds	18276	18686	-	BBGPBF_03972	nrdI	Protein NrdI	SO:0001217, UniRef:UniRef50_A0A133ZD35
contig_17	cds	18683	18928	-	BBGPBF_03973	nrdH	Glutaredoxin-like protein NrdH	SO:0001217, UniRef:UniRef50_P0AC65
contig_17	cds	19112	19543	-	BBGPBF_03974		Alkylhydroperoxidase	SO:0001217, UniRef:UniRef50_A0A1D9LHG9
contig_17	cds	19632	20984	+	BBGPBF_03975		HTH gntR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6C6Z604
contig_17	cds	21128	21475	-	BBGPBF_03976		DUF883 domain-containing protein	SO:0001217, UniRef:UniRef50_A8ANM8
contig_17	cds	21625	21987	+	BBGPBF_03977		DUF2002 domain-containing protein	SO:0001217, UniRef:UniRef50_C5BEX5
contig_17	cds	22073	22522	-	BBGPBF_03978	alaE	L-alanine exporter AlaE	BlastRules:WP_000492669, SO:0001217, UniRef:UniRef50_Q6LP61
contig_17	cds	23251	23652	+	BBGPBF_03979		DNA-binding protein	SO:0001217, UniRef:UniRef50_D2TM54
contig_17	cds	23725	23904	-	BBGPBF_03980		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0H3GWH4
contig_17	cds	24110	25012	+	BBGPBF_03981		Aspartyl/asparaginy/proline hydroxylase domain-containing protein	SO:0001217, UniRef:UniRef50_N8ZLB9
contig_17	cds	25073	25537	-	BBGPBF_03982		hypothetical protein	PFAM:PF00581.25
contig_17	cds	25545	25844	-	BBGPBF_03983		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A2X2GFC0
contig_17	cds	25920	26525	-	BBGPBF_03984		FMN-dependent NADH:quinone oxidoreductase	SO:0001217, UniRef:UniRef50_Q7MK12
contig_17	cds	26629	27537	+	BBGPBF_03985	lysR	LysR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A7H4MQT9
contig_17	cds	27620	29407	-	BBGPBF_03986		Acetoin catabolism regulatory protein	SO:0001217, UniRef:UniRef50_A0A485CAN8
contig_17	cds	29672	31192	+	BBGPBF_03987		Aldehyde dehydrogenase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5C9C2I8
contig_17	cds	31894	32475	+	BBGPBF_03988		Fimbrial-type adhesion domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAP5VLW2
contig_17	cds	32670	33332	+	BBGPBF_03989		Putative fimbrial chaperone protein	SO:0001217, UniRef:UniRef50_A0A0T9SXD2
contig_17	cds	33369	35924	+	BBGPBF_03990		Export and assembly usher protein of type 1 fimbriae	SO:0001217, UniRef:UniRef50_A0A4S7WJA8
contig_17	cds	35932	37026	+	BBGPBF_03991		Fimbrial-type adhesion domain-containing protein	SO:0001217, UniRef:UniRef50_A0A285AX65
contig_17	cds	37039	38067	-	BBGPBF_03992		Fimbrial-type adhesion domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7U2ZTC7
contig_17	cds	38070	40607	-	BBGPBF_03993		Fimbrial biogenesis outer membrane usher protein	SO:0001217, UniRef:UniRef50_A0A4V4FWE0
contig_17	cds	40637	41305	-	BBGPBF_03994		Pilin chaperone	SO:0001217, UniRef:UniRef50_A0A378ACK4
contig_17	cds	41347	41895	-	BBGPBF_03995		Fimbrial protein	SO:0001217, UniRef:UniRef50_W9BNC3
contig_17	cds	41999	42700	-	BBGPBF_03996		HTH luxR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8B6ITB5
contig_17	cds	43057	43818	+	BBGPBF_03997		Putative extracellular solute-binding protein	SO:0001217, UniRef:UniRef50_A0A0T9U164
contig_17	cds	43874	44494	-	BBGPBF_03998		Transporter	SO:0001217, UniRef:UniRef50_G8LEB5
contig_17	cds	44650	45444	-	BBGPBF_03999	mabA	3-oxoacyl-[acyl-carrier-protein] reductase MabA	SO:0001217, UniRef:UniRef50_A0A172UFQ7
contig_17	cds	45505	46437	-	BBGPBF_04000		D-3-phosphoglycerate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A1L5DW65
contig_17	cds	46443	47171	-	BBGPBF_04001		Aldolase	SO:0001217, UniRef:UniRef50_A0A1J6C081
contig_17	cds	47172	48692	-	BBGPBF_04002		ABC transporter permease subunit	SO:0001217, UniRef:UniRef50_W9BE26
contig_17	cds	48723	49526	-	BBGPBF_04003		ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A485C7R1
contig_17	cds	49546	50613	-	BBGPBF_04004		2-oxoglutarate-dependent ethylene/succinate-forming enzyme	SO:0001217, UniRef:UniRef50_A0A5E6TXX8
contig_17	cds	50610	51473	-	BBGPBF_04005		Xylose isomerase-like TIM barrel domain-containing protein	SO:0001217, UniRef:UniRef50_F1Z9F5
contig_17	cds	51484	52434	-	BBGPBF_04006		Agmatinase	SO:0001217, UniRef:UniRef50_A0A3S0Z695
contig_17	cds	52550	53461	+	BBGPBF_04007		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7H5A8L8
contig_17	cds	53875	54354	+	BBGPBF_04008		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0U5LP23
contig_17	cds	54424	57576	-	BBGPBF_04009	oqxB19	multidrug efflux RND transporter permease subunit OqxB19	NCBIProtein:WP_004149399.1, SO:0001217, UniRef:UniRef50_A0AAN1X327
contig_17	cds	57600	58775	-	BBGPBF_04010	oqxA	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	NCBIProtein:WP_002914189.1, SO:0001217, UniRef:UniRef50_A0A261V1B2
contig_17	cds	59106	59471	+	BBGPBF_04011	marA	Multiple antibiotic resistance protein MarA	SO:0001217, UniRef:UniRef50_A0A0L0AVG7
contig_17	cds	59482	60120	-	BBGPBF_04012		Flavin reductase like domain-containing protein	SO:0001217, UniRef:UniRef50_Q65QQ7
contig_17	cds	60266	60697	+	BBGPBF_04013		hypothetical protein	PFAM:PF00126.33
contig_17	cds	60794	61150	+	BBGPBF_04014		Transcription regulator protein of MDR efflux pump cluster	SO:0001217, UniRef:UniRef50_A0A377ZAM3
contig_17	cds	61275	62075	+	BBGPBF_04015		Polymerase nucleotidyl transferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0H3FL95
contig_17	tRNA	62346	62458	-	BBGPBF_04016		(pseudo) tRNA-Xxx	
contig_17	cds	63502	64311	-	BBGPBF_04017		Integrase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A482M9Q2
contig_17	cds	64353	64637	-	BBGPBF_04018		Transposase	SO:0001217, UniRef:UniRef50_A0A266N5J1
contig_17	cds	64791	67298	-	BBGPBF_04019		Cold-shock protein	SO:0001217, UniRef:UniRef50_A0A919I025
contig_17	cds	67327	68520	-	BBGPBF_04020		integrase domain-containing protein	SO:0001217, UniRef:UniRef50_UPI002265AAC3
contig_17	tmRNA	68716	69078	-	BBGPBF_04021	ssrA	transfer-messenger RNA, SsrA	SO:0000584
contig_17	cds	69223	69705	-	BBGPBF_04022		SsrA-binding protein	SO:0001217, UniRef:UniRef50_Q5ZRP1
contig_17	cds	69855	70292	+	BBGPBF_04023		Coenzyme Q-binding protein COQ10 START domain-containing protein	SO:0001217, UniRef:UniRef50_H2FST7
contig_17	cds	70282	70572	+	BBGPBF_04024	rnfH	Protein RnfH	SO:0001217, UniRef:UniRef50_B2VEC2
contig_17	cds	70639	70980	-	BBGPBF_04025	bamE	Outer membrane protein assembly factor BamE	SO:0001217, UniRef:UniRef50_D1P3C6
contig_17	cds	71128	72789	-	BBGPBF_04026	recN	DNA repair protein RecN	SO:0001217, UniRef:UniRef50_P05824
contig_17	cds	72876	73754	-	BBGPBF_04027		NAD kinase	SO:0001217, UniRef:UniRef50_P65774
contig_17	cds	73879	74469	+	BBGPBF_04028	grpE	Protein GrpE	SO:0001217, UniRef:UniRef50_A0A807LAV3
contig_17	cds	74589	75875	-	BBGPBF_04029	yfjD	UPF0053 inner membrane protein YfjD	SO:0001217, UniRef:UniRef50_P37908
contig_17	cds	75895	76686	-	BBGPBF_04030	ypjD	Inner membrane protein YpjD	SO:0001217, UniRef:UniRef50_P64432
contig_17	cds	76850	78214	+	BBGPBF_04031		Signal recognition particle protein	SO:0001217, UniRef:UniRef50_F7XXX9
contig_17	cds	78474	78722	+	BBGPBF_04032		Small ribosomal subunit protein bS16	SO:0001217, UniRef:UniRef50_Q6D1T8
contig_17	cds	78741	79289	+	BBGPBF_04033	rimM	Ribosome maturation factor RimM	SO:0001217, UniRef:UniRef50_Q5E7F1
contig_17	cds	79321	80088	+	BBGPBF_04034		tRNA (guanine-N(1)-)-methyltransferase	SO:0001217, UniRef:UniRef50_P43912
contig_17	cds	80128	80475	+	BBGPBF_04035		Large ribosomal subunit protein bL19	SO:0001217, UniRef:UniRef50_Q9CLE0
contig_17	cds	80595	81053	+	BBGPBF_04036		DUF2946 domain-containing protein	SO:0001217, UniRef:UniRef50_UPI003570CAFD
contig_17	cds	81110	82480	+	BBGPBF_04037		Peptidase	SO:0001217, UniRef:UniRef50_A0A1S2DHG5
contig_17	cds	82489	82971	-	BBGPBF_04038	yfiB	Putative lipoprotein YfiB	SO:0001217, UniRef:UniRef50_P07021
contig_17	cds	82985	84208	-	BBGPBF_04039	dgcN	Diguanylate cyclase DgcN	SO:0001217, UniRef:UniRef50_P46139
contig_17	cds	84201	84710	-	BBGPBF_04040	yfiR	YfiR family protein	SO:0001217, UniRef:UniRef50_H5V653
contig_17	cds	85053	86123	+	BBGPBF_04041	aroF	3-deoxy-7-phosphoheptulonate synthase AroF	BlastRules:WP_001168032, EC:2.5.1.54, SO:0001217, UniRef:UniRef50_Q7MNL4
contig_17	cds	86133	87254	+	BBGPBF_04042		T-protein	SO:0001217, UniRef:UniRef50_Q7CPZ8
contig_17	cds	87317	88189	+	BBGPBF_04043		6-deoxy-6-sulfogluconolactonase	SO:0001217, UniRef:UniRef50_P0DOV6
contig_17	cds	88186	89346	-	BBGPBF_04044		Bifunctional chorismate mutase/prephenate dehydratase	SO:0001217, UniRef:UniRef50_P0A9J8
contig_17	ncRNA-region	89371	89495	-			Phenylalanine leader peptide	RFAM:RF01859, SO:0000140
contig_17	cds	89601	89936	-	BBGPBF_04045		Ribosome-associated inhibitor A	SO:0001217, UniRef:UniRef50_P0AD49
contig_17	cds	90207	90944	-	BBGPBF_04046	bamD	Outer membrane protein assembly factor BamD	SO:0001217, UniRef:UniRef50_P0AC02
contig_17	cds	91076	92056	+	BBGPBF_04047		Ribosomal large subunit pseudouridine synthase D	SO:0001217, UniRef:UniRef50_P33643
contig_17	cds	92053	92784	+	BBGPBF_04048		Purine nucleoside phosphorylase	SO:0001217, UniRef:UniRef50_A0A2K4XBB1
contig_17	ncRNA	92795	92933	+	BBGPBF_04049	Ysr155_RyfD	Yersinia sRNA 155(RyfD)	RFAM:RF02768, SO:0000655
contig_17	cds	92914	95487	+	BBGPBF_04050	clpB	Chaperone protein ClpB	SO:0001217, UniRef:UniRef50_A0A1G6W1U3
contig_17	rRNA	95953	97085	+	BBGPBF_04051	rrs	16S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000
contig_18	tRNA	126	202	+	BBGPBF_04052	trnD	tRNA-Asp(gtc)	SO:0000256
contig_18	cds	367	1170	+	BBGPBF_04053	dkgB	2,5-didehydrogluconate reductase DkgB	SO:0001217, UniRef:UniRef50_A0A854CNT9
contig_18	cds	1216	2121	-	BBGPBF_04054		D-malate degradation protein R	SO:0001217, UniRef:UniRef50_A0A2X4UCV0
contig_18	cds	2226	3416	+	BBGPBF_04055		Major facilitator superfamily transport protein	SO:0001217, UniRef:UniRef50_E1V5Q9
contig_18	cds	3510	4316	+	BBGPBF_04056	yafD	UPF0294 protein YafD	SO:0001217, UniRef:UniRef50_P0A8U2
contig_18	cds	4408	5178	+	BBGPBF_04057		Biotin synthesis protein	SO:0001217, UniRef:UniRef50_A0A0H2W219
contig_18	cds	5236	6390	-	BBGPBF_04058		peptidoglycan lytic exotransglycosylase	SO:0001217, UniRef:UniRef50_A0A484W0K2
contig_18	cds	6675	7430	-	BBGPBF_04059		Hydroxyacylglutathione hydrolase	SO:0001217, UniRef:UniRef50_Q6D1V5
contig_18	cds	7463	8185	+	BBGPBF_04060	yafS	Uncharacterized protein YafS	SO:0001217, UniRef:UniRef50_P75672
contig_18	cds	8182	8649	-	BBGPBF_04061		Ribonuclease H	SO:0001217, UniRef:UniRef50_Q1I7T4
contig_18	cds	8705	9445	+	BBGPBF_04062		DNA polymerase III subunit epsilon	SO:0001217, UniRef:UniRef50_A0A379F748
contig_18	tRNA	9579	9655	+	BBGPBF_04063	trnD	tRNA-Asp(gtc)	SO:0000256
