locus_tag	ftype	length_bp	gene	EC_number	COG	product
MFCJNMFM_04991	CDS	1029	cytR_3		COG1609	HTH-type transcriptional repressor CytR
MFCJNMFM_04992	CDS	855	ftsN		COG3087	Cell division protein FtsN
MFCJNMFM_04993	CDS	531	hslV	3.4.25.2		ATP-dependent protease subunit HslV
MFCJNMFM_04994	CDS	1335	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
MFCJNMFM_04995	CDS	921	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
MFCJNMFM_04996	CDS	486	rraA		COG0684	Regulator of ribonuclease activity A
MFCJNMFM_04997	CDS	963	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
MFCJNMFM_04998	CDS	903	fieF		COG0053	Cation-efflux pump FieF
MFCJNMFM_04999	CDS	504	cpxP		COG3678	Periplasmic protein CpxP
MFCJNMFM_05000	CDS	699	cpxR			Transcriptional regulatory protein CpxR
MFCJNMFM_05001	CDS	1374	cpxA			envelope stress sensor histidine kinase CpxA
MFCJNMFM_05002	CDS	675	yiiM		COG2258	Protein YiiM
MFCJNMFM_05003	CDS	621	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
MFCJNMFM_05004	CDS	1035	rhaT			L-rhamnose-proton symporter
MFCJNMFM_05005	CDS	846	rhaR_5		COG1917	HTH-type transcriptional activator RhaR
MFCJNMFM_05006	CDS	837	rhaS_9		COG4977	HTH-type transcriptional activator RhaS
MFCJNMFM_05007	CDS	1467	rhaB	2.7.1.5	COG1070	L-Rhamnulokinase
MFCJNMFM_05008	CDS	1260	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
MFCJNMFM_05009	CDS	831	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
MFCJNMFM_05010	CDS	987	lsrB_2		COG1879	Autoinducer 2-binding protein LsrB
MFCJNMFM_05011	CDS	1512	rbsA_3	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
MFCJNMFM_05012	CDS	1008	rbsC_7		COG1172	Ribose import permease protein RbsC
MFCJNMFM_05013	CDS	1005	lsrD_2			Autoinducer 2 import system permease protein LsrD
MFCJNMFM_05014	CDS	1149	adhB	1.1.1.1	COG1454	Alcohol dehydrogenase 2
MFCJNMFM_05015	CDS	315	rhaM	5.1.3.32	COG3254	L-rhamnose mutarotase
MFCJNMFM_05016	CDS	1266	melY		COG2211	Melibiose permease
MFCJNMFM_05017	CDS	2124	rafA	3.2.1.22		Alpha-galactosidase
MFCJNMFM_05018	CDS	996	rafR			HTH-type transcriptional regulator RafR
MFCJNMFM_05019	CDS	549	sutR_2		COG1396	HTH-type transcriptional regulator SutR
MFCJNMFM_05020	CDS	690				hypothetical protein
MFCJNMFM_05021	CDS	324				hypothetical protein
MFCJNMFM_05022	CDS	594				hypothetical protein
MFCJNMFM_05023	CDS	438	ulaC_3		COG1762	Ascorbate-specific PTS system EIIA component
MFCJNMFM_05024	CDS	270				hypothetical protein
MFCJNMFM_05025	CDS	843	fbaA_2	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
MFCJNMFM_05026	CDS	1368	ulaA_4		COG3037	Ascorbate-specific PTS system EIIC component
MFCJNMFM_05027	CDS	315				hypothetical protein
MFCJNMFM_05028	CDS	981	pfp	2.7.1.90		Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
MFCJNMFM_05029	CDS	213				hypothetical protein
MFCJNMFM_05030	CDS	837	fdhD		COG1526	Sulfur carrier protein FdhD
MFCJNMFM_05031	CDS	588	fdoG_1	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
MFCJNMFM_05032	CDS	2415	fdoG_2	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
MFCJNMFM_05033	CDS	903	fdoH		COG0437	Formate dehydrogenase-O iron-sulfur subunit
MFCJNMFM_05034	CDS	636	fdoI		COG2864	Formate dehydrogenase, cytochrome b556(fdo) subunit
MFCJNMFM_05035	CDS	930	fdhE		COG3058	Protein FdhE
MFCJNMFM_05036	CDS	384	vapC	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
MFCJNMFM_05037	CDS	249				hypothetical protein
MFCJNMFM_05038	CDS	918	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
MFCJNMFM_05039	CDS	942	fabY	2.3.1.-	COG0456	putative acyltransferase FabY
MFCJNMFM_05040	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
MFCJNMFM_05041	CDS	861				hypothetical protein
MFCJNMFM_05042	CDS	600	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
MFCJNMFM_05043	CDS	1824	bipA	3.6.5.-		Large ribosomal subunit assembly factor BipA
MFCJNMFM_05044	CDS	1410	glnA	6.3.1.2	COG0174	Glutamine synthetase
MFCJNMFM_05045	CDS	1050	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
MFCJNMFM_05046	CDS	1410	ntrC			DNA-binding transcriptional regulator NtrC
MFCJNMFM_05047	CDS	1374	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
MFCJNMFM_05048	CDS	507	yihI		COG3078	Der GTPase-activating protein YihI
MFCJNMFM_05049	CDS	633	engB			putative GTP-binding protein EngB
MFCJNMFM_05050	CDS	2793	polA	2.7.7.7	COG0258	DNA polymerase I
MFCJNMFM_05051	CDS	900	yihG	2.3.1.51	COG0204	1-acylglycerol-3-phosphate O-acyltransferase YihG
MFCJNMFM_05052	CDS	624	dsbA			Thiol:disulfide interchange protein DsbA
MFCJNMFM_05053	CDS	987	srkA	2.7.11.1	COG2334	Stress response kinase A
MFCJNMFM_05054	CDS	270	yihD		COG3084	Protein YihD
MFCJNMFM_05055	CDS	582	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
MFCJNMFM_05056	CDS	507	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
MFCJNMFM_05057	rRNA	116				5S ribosomal RNA
MFCJNMFM_05058	rRNA	2902				23S ribosomal RNA
MFCJNMFM_05059	tRNA	76				tRNA-Glu(ttc)
MFCJNMFM_05060	rRNA	1540				16S ribosomal RNA
MFCJNMFM_05061	CDS	702	dgoR_2		COG2186	Galactonate operon transcriptional repressor
MFCJNMFM_05062	CDS	1398	hsrA_2		COG0477	putative transport protein HsrA
MFCJNMFM_05063	CDS	984	rbsR_4		COG1609	Ribose operon repressor
MFCJNMFM_05064	CDS	933	rbsK_4	2.7.1.15	COG0524	Ribokinase
MFCJNMFM_05065	CDS	891	rbsB_5			Ribose import binding protein RbsB
MFCJNMFM_05066	CDS	966	rbsC_8		COG1172	Ribose import permease protein RbsC
MFCJNMFM_05067	CDS	1506	rbsA_4	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
MFCJNMFM_05068	CDS	420	rbsD	5.4.99.62	COG1869	D-ribose pyranase
MFCJNMFM_05069	CDS	1869	kup		COG3158	Low affinity potassium transport system protein Kup
MFCJNMFM_05070	CDS	1500	ravA	3.6.1.-	COG0714	Regulatory ATPase RavA
MFCJNMFM_05071	CDS	1449	viaA		COG2425	Regulatory protein ViaA
MFCJNMFM_05072	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
MFCJNMFM_05073	CDS	459	asnC		COG1522	Regulatory protein AsnC
MFCJNMFM_05074	CDS	441	mioC		COG0716	Protein MioC
MFCJNMFM_05075	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
MFCJNMFM_05076	CDS	624	rsmG	2.1.1.170		Ribosomal RNA small subunit methyltransferase G
MFCJNMFM_05077	CDS	381	atpI		COG3312	ATP synthase protein I
MFCJNMFM_05078	CDS	816	atpB		COG0356	ATP synthase subunit a
MFCJNMFM_05079	CDS	240	atpE			ATP synthase subunit c
MFCJNMFM_05080	CDS	471	atpF		COG0711	ATP synthase subunit b
MFCJNMFM_05081	CDS	534	atpH		COG0712	ATP synthase subunit delta
MFCJNMFM_05082	CDS	1542	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
MFCJNMFM_05083	CDS	864	atpG			ATP synthase gamma chain
MFCJNMFM_05084	CDS	1383	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
MFCJNMFM_05085	CDS	420	atpC			ATP synthase epsilon chain
MFCJNMFM_05086	CDS	1371	glmU			Bifunctional protein GlmU
MFCJNMFM_05087	CDS	1830	glmS_3	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
MFCJNMFM_05088	CDS	1041	pstS		COG0226	Phosphate-binding protein PstS
MFCJNMFM_05089	CDS	960	pstC		COG0573	Phosphate transport system permease protein PstC
MFCJNMFM_05090	CDS	891	pstA		COG0581	Phosphate transport system permease protein PstA
MFCJNMFM_05091	CDS	774	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
MFCJNMFM_05092	CDS	726	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU
MFCJNMFM_05093	CDS	1635	bglH_3		COG4580	Cryptic outer membrane porin BglH
MFCJNMFM_05094	CDS	1167	axe1-6A		COG2382	Carbohydrate acetyl esterase/feruloyl esterase
MFCJNMFM_05095	CDS	720	gamA	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase 2
MFCJNMFM_05096	CDS	666	yieH	3.1.3.-	COG0637	6-phosphogluconate phosphatase
MFCJNMFM_05097	CDS	1338	adeP		COG2252	Adenine permease AdeP
MFCJNMFM_05098	CDS	567	chrR	1.6.5.2	COG0431	Quinone reductase
MFCJNMFM_05099	CDS	729				hypothetical protein
MFCJNMFM_05100	CDS	960	yidZ		COG0583	HTH-type transcriptional regulator YidZ
MFCJNMFM_05101	CDS	1179	mdtL		COG2814	Multidrug resistance protein MdtL
MFCJNMFM_05102	CDS	420				hypothetical protein
MFCJNMFM_05103	CDS	1365	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
MFCJNMFM_05104	CDS	1647	yidC			Membrane protein insertase YidC
MFCJNMFM_05105	CDS	327	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
MFCJNMFM_05106	CDS	780				IS21 family transposase ISKpn7
MFCJNMFM_05107	CDS	1026				Putative transposase for insertion sequence element IS5376
MFCJNMFM_05108	CDS	570				hypothetical protein
MFCJNMFM_05109	CDS	273				hypothetical protein
MFCJNMFM_05110	CDS	1182	noc_1			Nucleoid occlusion protein
MFCJNMFM_05111	CDS	786	soj	3.6.4.-	COG1192	Sporulation initiation inhibitor protein Soj
MFCJNMFM_05112	CDS	312				hypothetical protein
MFCJNMFM_05113	CDS	816	sul2	2.5.1.15		Dihydropteroate synthase type-2
MFCJNMFM_05114	CDS	303				hypothetical protein
MFCJNMFM_05115	CDS	219				IS91 family transposase ISVsa3
MFCJNMFM_05116	CDS	339				hypothetical protein
MFCJNMFM_05117	CDS	432				hypothetical protein
MFCJNMFM_05118	CDS	1245				hypothetical protein
MFCJNMFM_05119	CDS	243				hypothetical protein
MFCJNMFM_05120	CDS	243				hypothetical protein
MFCJNMFM_05121	CDS	249				hypothetical protein
MFCJNMFM_05122	CDS	939				hypothetical protein
MFCJNMFM_05123	CDS	546				hypothetical protein
MFCJNMFM_05124	CDS	570				hypothetical protein
MFCJNMFM_05125	CDS	564				hypothetical protein
MFCJNMFM_05126	CDS	219				hypothetical protein
MFCJNMFM_05127	CDS	1164				hypothetical protein
MFCJNMFM_05128	CDS	480				hypothetical protein
MFCJNMFM_05129	CDS	2448				hypothetical protein
MFCJNMFM_05130	CDS	276				hypothetical protein
MFCJNMFM_05131	CDS	519				hypothetical protein
MFCJNMFM_05132	CDS	1191	gpFI			Putative prophage major tail sheath protein
MFCJNMFM_05133	CDS	594	hin_1			DNA-invertase hin
MFCJNMFM_05134	CDS	441				hypothetical protein
MFCJNMFM_05135	CDS	603	tfaE		COG2110	Prophage tail fiber assembly protein TfaE
MFCJNMFM_05136	CDS	1335				hypothetical protein
MFCJNMFM_05137	CDS	612				hypothetical protein
MFCJNMFM_05138	CDS	909				hypothetical protein
MFCJNMFM_05139	CDS	348				hypothetical protein
MFCJNMFM_05140	CDS	636				hypothetical protein
MFCJNMFM_05141	CDS	453				hypothetical protein
MFCJNMFM_05142	CDS	468				hypothetical protein
MFCJNMFM_05143	CDS	426				hypothetical protein
MFCJNMFM_05144	CDS	426				hypothetical protein
MFCJNMFM_05145	CDS	498				hypothetical protein
MFCJNMFM_05146	CDS	282				hypothetical protein
MFCJNMFM_05147	CDS	204				hypothetical protein
MFCJNMFM_05148	CDS	510				hypothetical protein
MFCJNMFM_05149	CDS	744				hypothetical protein
MFCJNMFM_05150	CDS	1074				hypothetical protein
MFCJNMFM_05151	CDS	855				hypothetical protein
MFCJNMFM_05152	CDS	1773				hypothetical protein
MFCJNMFM_05153	CDS	1035				hypothetical protein
MFCJNMFM_05154	CDS	1545				hypothetical protein
MFCJNMFM_05155	CDS	219				hypothetical protein
MFCJNMFM_05156	CDS	2277				hypothetical protein
MFCJNMFM_05157	CDS	276				hypothetical protein
MFCJNMFM_05158	CDS	225				hypothetical protein
MFCJNMFM_05159	CDS	300				hypothetical protein
MFCJNMFM_05160	CDS	225				hypothetical protein
MFCJNMFM_05161	CDS	501				hypothetical protein
MFCJNMFM_05162	CDS	171				hypothetical protein
MFCJNMFM_05163	CDS	1014	xerC_3			Tyrosine recombinase XerC
MFCJNMFM_05164	CDS	387				hypothetical protein
MFCJNMFM_05165	CDS	348				hypothetical protein
MFCJNMFM_05166	CDS	1185				hypothetical protein
MFCJNMFM_05167	CDS	195				hypothetical protein
MFCJNMFM_05168	CDS	393				hypothetical protein
MFCJNMFM_05169	CDS	330				hypothetical protein
MFCJNMFM_05170	CDS	1464	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
MFCJNMFM_05171	CDS	489				hypothetical protein
MFCJNMFM_05172	CDS	498				hypothetical protein
MFCJNMFM_05173	CDS	489				hypothetical protein
MFCJNMFM_05174	CDS	336				hypothetical protein
MFCJNMFM_05175	CDS	471				hypothetical protein
MFCJNMFM_05176	CDS	372				hypothetical protein
MFCJNMFM_05177	CDS	195				hypothetical protein
MFCJNMFM_05178	CDS	549				hypothetical protein
MFCJNMFM_05179	CDS	351	higB2_2		COG4683	Putative toxin HigB2
MFCJNMFM_05180	CDS	303				hypothetical protein
MFCJNMFM_05181	CDS	273	hupB_2		COG0776	DNA-binding protein HU-beta
MFCJNMFM_05182	CDS	612				hypothetical protein
MFCJNMFM_05183	CDS	981			COG3039	IS5 family transposase ISKpn26
MFCJNMFM_05184	CDS	189				hypothetical protein
MFCJNMFM_05185	CDS	858				hypothetical protein
MFCJNMFM_05186	CDS	228				hypothetical protein
MFCJNMFM_05187	CDS	519				hypothetical protein
MFCJNMFM_05188	CDS	447				hypothetical protein
MFCJNMFM_05189	CDS	360				hypothetical protein
MFCJNMFM_05190	CDS	429				hypothetical protein
MFCJNMFM_05191	CDS	861				hypothetical protein
MFCJNMFM_05192	CDS	960				hypothetical protein
MFCJNMFM_05193	CDS	855				hypothetical protein
MFCJNMFM_05194	CDS	315				hypothetical protein
MFCJNMFM_05195	CDS	474				hypothetical protein
MFCJNMFM_05196	CDS	522				hypothetical protein
MFCJNMFM_05197	CDS	522				hypothetical protein
MFCJNMFM_05198	CDS	609				hypothetical protein
MFCJNMFM_05199	CDS	1116				hypothetical protein
MFCJNMFM_05200	CDS	435				hypothetical protein
MFCJNMFM_05201	CDS	1065				hypothetical protein
MFCJNMFM_05202	CDS	288				hypothetical protein
MFCJNMFM_05203	CDS	540				hypothetical protein
MFCJNMFM_05204	CDS	984				hypothetical protein
MFCJNMFM_05205	CDS	420				hypothetical protein
MFCJNMFM_05206	CDS	552				hypothetical protein
MFCJNMFM_05207	CDS	609				hypothetical protein
MFCJNMFM_05208	CDS	534				hypothetical protein
MFCJNMFM_05209	CDS	273				hypothetical protein
MFCJNMFM_05210	CDS	3615				hypothetical protein
MFCJNMFM_05211	CDS	780				IS21 family transposase IS100kyp
MFCJNMFM_05212	CDS	1023				Putative transposase for insertion sequence element IS5376
MFCJNMFM_05213	CDS	1410				hypothetical protein
MFCJNMFM_05214	CDS	246				hypothetical protein
MFCJNMFM_05215	CDS	1512	addA	5.6.2.4		ATP-dependent helicase/nuclease subunit A
MFCJNMFM_05216	CDS	204				hypothetical protein
MFCJNMFM_05217	CDS	1041	smc_2			Chromosome partition protein Smc
MFCJNMFM_05218	CDS	1716	xerC_4			Tyrosine recombinase XerC
MFCJNMFM_05219	CDS	3030				Tn3 family transposase ISPsy42
MFCJNMFM_05220	CDS	1026				Putative transposase for insertion sequence element IS5376
MFCJNMFM_05221	CDS	780				IS21 family transposase ISKpn7
MFCJNMFM_05222	CDS	882	bla_3	3.5.2.6		Carbapenem-hydrolyzing beta-lactamase KPC
MFCJNMFM_05223	CDS	1320				IS1182 family transposase ISKpn6
MFCJNMFM_05224	CDS	879	tus_2			DNA replication terminus site-binding protein
MFCJNMFM_05225	CDS	543				IS110 family transposase IS4321L
MFCJNMFM_05226	CDS	435				ISL3 family transposase ISStma11
MFCJNMFM_05227	CDS	351	merT_1		COG2608	Mercuric transport protein MerT
MFCJNMFM_05228	CDS	276	merP_1			Mercuric transport protein periplasmic component
MFCJNMFM_05229	CDS	462	merC_1			Mercuric transport protein MerC
MFCJNMFM_05230	CDS	1695	merA_1			mercury(II) reductase
MFCJNMFM_05231	CDS	363				hypothetical protein
MFCJNMFM_05232	CDS	237				hypothetical protein
MFCJNMFM_05233	CDS	708	mucR	2.7.7.65		Bifunctional diguanylate cyclase/cyclic di-GMP phosphodiesterase MucR
MFCJNMFM_05234	CDS	1680				hypothetical protein
MFCJNMFM_05235	CDS	993				hypothetical protein
MFCJNMFM_05236	CDS	486				hypothetical protein
MFCJNMFM_05237	CDS	840	sul1	2.5.1.15		Dihydropteroate synthase type-1
MFCJNMFM_05238	CDS	348	emrE		COG2076	Multidrug transporter EmrE
MFCJNMFM_05239	CDS	555				hypothetical protein
MFCJNMFM_05240	CDS	648	aadB	2.7.7.46		2''-aminoglycoside nucleotidyltransferase
MFCJNMFM_05241	CDS	1014	xerC_5			Tyrosine recombinase XerC
MFCJNMFM_05242	CDS	558	hin_2			DNA-invertase hin
MFCJNMFM_05243	CDS	2973				Tn3 family transposase TnAs2
MFCJNMFM_05244	CDS	1005				IS110 family transposase IS4321L
MFCJNMFM_05245	CDS	558	tnpR			Transposon Tn3 resolvase
MFCJNMFM_05246	CDS	861	bla_4	3.5.2.6		Beta-lactamase TEM
MFCJNMFM_05247	CDS	705				IS6 family transposase IS26
MFCJNMFM_05248	CDS	213				hypothetical protein
MFCJNMFM_05249	CDS	237				hypothetical protein
MFCJNMFM_05250	CDS	366				hypothetical protein
MFCJNMFM_05251	CDS	1686	merA_2			mercury(II) reductase
MFCJNMFM_05252	CDS	426	merC_2			Mercuric transport protein MerC
MFCJNMFM_05253	CDS	276	merP_2			Mercuric transport protein periplasmic component
MFCJNMFM_05254	CDS	366	merT_2		COG2608	Mercuric transport protein MerT
MFCJNMFM_05255	CDS	456	merR		COG0789	Mercuric resistance operon regulatory protein
MFCJNMFM_05256	CDS	483				hypothetical protein
MFCJNMFM_05257	CDS	831	dinG_2	3.1.-.-		3'-5' exonuclease DinG
MFCJNMFM_05258	CDS	1011	xerC_6			Tyrosine recombinase XerC
MFCJNMFM_05259	CDS	537				hypothetical protein
MFCJNMFM_05260	CDS	282				hypothetical protein
MFCJNMFM_05261	CDS	603				hypothetical protein
MFCJNMFM_05262	CDS	453				hypothetical protein
MFCJNMFM_05263	CDS	273				hypothetical protein
MFCJNMFM_05264	CDS	4263				hypothetical protein
MFCJNMFM_05265	CDS	726				hypothetical protein
MFCJNMFM_05266	CDS	117				hypothetical protein
MFCJNMFM_05267	CDS	240				hypothetical protein
MFCJNMFM_05268	CDS	279				hypothetical protein
MFCJNMFM_05269	CDS	1728				hypothetical protein
MFCJNMFM_05270	CDS	387				hypothetical protein
MFCJNMFM_05271	CDS	852				hypothetical protein
MFCJNMFM_05272	CDS	558				hypothetical protein
MFCJNMFM_05273	CDS	219				hypothetical protein
MFCJNMFM_05274	CDS	270				hypothetical protein
MFCJNMFM_05275	CDS	606	yfbR_2	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
MFCJNMFM_05276	CDS	204				hypothetical protein
MFCJNMFM_05277	CDS	2454				hypothetical protein
MFCJNMFM_05278	CDS	261				hypothetical protein
MFCJNMFM_05279	CDS	555				hypothetical protein
MFCJNMFM_05280	CDS	432				hypothetical protein
MFCJNMFM_05281	CDS	1626				hypothetical protein
MFCJNMFM_05282	CDS	303				hypothetical protein
MFCJNMFM_05283	CDS	345				hypothetical protein
MFCJNMFM_05284	CDS	1113			COG3385	IS4 family transposase IS421
MFCJNMFM_05285	CDS	141				hypothetical protein
MFCJNMFM_05286	CDS	354				hypothetical protein
MFCJNMFM_05287	CDS	192				hypothetical protein
MFCJNMFM_05288	CDS	453				hypothetical protein
MFCJNMFM_05289	CDS	390				hypothetical protein
MFCJNMFM_05290	CDS	225	ycbX_2		COG0633	putative protein YcbX
MFCJNMFM_05291	CDS	780				IS21 family transposase IS100kyp
MFCJNMFM_05292	CDS	1023				Putative transposase for insertion sequence element IS5376
MFCJNMFM_05293	CDS	114				hypothetical protein
MFCJNMFM_05294	CDS	798				hypothetical protein
MFCJNMFM_05295	CDS	501				hypothetical protein
MFCJNMFM_05296	CDS	540				hypothetical protein
MFCJNMFM_05297	CDS	336				hypothetical protein
MFCJNMFM_05298	CDS	1797				hypothetical protein
MFCJNMFM_05299	CDS	1278				hypothetical protein
MFCJNMFM_05300	CDS	1011				hypothetical protein
MFCJNMFM_05301	CDS	1032				hypothetical protein
MFCJNMFM_05302	CDS	528	ssb_1			Single-stranded DNA-binding protein
MFCJNMFM_05303	CDS	909				hypothetical protein
MFCJNMFM_05304	CDS	969	cobS_2	6.6.1.2		Aerobic cobaltochelatase subunit CobS
MFCJNMFM_05305	CDS	186				hypothetical protein
MFCJNMFM_05306	CDS	321				hypothetical protein
MFCJNMFM_05307	CDS	642				hypothetical protein
MFCJNMFM_05308	CDS	861				hypothetical protein
MFCJNMFM_05309	CDS	2799				hypothetical protein
MFCJNMFM_05310	CDS	1008				hypothetical protein
MFCJNMFM_05311	CDS	672				hypothetical protein
MFCJNMFM_05312	CDS	1266				hypothetical protein
MFCJNMFM_05313	CDS	531				hypothetical protein
MFCJNMFM_05314	CDS	318				hypothetical protein
MFCJNMFM_05315	CDS	2448	traC_1			Protein TraC
MFCJNMFM_05316	CDS	708	dsbC_2			Thiol:disulfide interchange protein DsbC
MFCJNMFM_05317	CDS	3528				hypothetical protein
MFCJNMFM_05318	CDS	384				hypothetical protein
MFCJNMFM_05319	CDS	579				hypothetical protein
MFCJNMFM_05320	CDS	1317				hypothetical protein
MFCJNMFM_05321	CDS	918				hypothetical protein
MFCJNMFM_05322	CDS	627				hypothetical protein
MFCJNMFM_05323	CDS	282				hypothetical protein
MFCJNMFM_05324	CDS	366				hypothetical protein
MFCJNMFM_05325	CDS	144				hypothetical protein
MFCJNMFM_05326	CDS	663				hypothetical protein
MFCJNMFM_05327	CDS	378				hypothetical protein
MFCJNMFM_05328	CDS	447				hypothetical protein
MFCJNMFM_05329	CDS	630				hypothetical protein
MFCJNMFM_05330	CDS	546				hypothetical protein
MFCJNMFM_05331	CDS	1866				hypothetical protein
MFCJNMFM_05332	CDS	2979				hypothetical protein
MFCJNMFM_05333	CDS	618				hypothetical protein
MFCJNMFM_05334	CDS	2193	topB_2	5.6.2.1	COG0550	DNA topoisomerase 3
MFCJNMFM_05335	CDS	489				hypothetical protein
MFCJNMFM_05336	CDS	618				hypothetical protein
MFCJNMFM_05337	CDS	219				hypothetical protein
MFCJNMFM_05338	CDS	264				hypothetical protein
MFCJNMFM_05339	CDS	657				hypothetical protein
MFCJNMFM_05340	CDS	1428				hypothetical protein
MFCJNMFM_05341	CDS	501				hypothetical protein
MFCJNMFM_05342	CDS	312				hypothetical protein
MFCJNMFM_05343	CDS	507				hypothetical protein
MFCJNMFM_05344	CDS	675				hypothetical protein
MFCJNMFM_05345	CDS	282				hypothetical protein
MFCJNMFM_05346	CDS	144				hypothetical protein
MFCJNMFM_05347	CDS	603	cusR_2		COG0745	Transcriptional regulatory protein CusR
MFCJNMFM_05348	CDS	1476	silS			copper/silver sensor histidine kinase SilS
MFCJNMFM_05349	CDS	432	silE_1			Silver-binding protein SilE
MFCJNMFM_05350	CDS	405				ISL3 family transposase ISKpn25
MFCJNMFM_05351	CDS	294			COG1662	IS1 family transposase IS1X2
MFCJNMFM_05352	CDS	396				IS3 family transposase ISEcl1
MFCJNMFM_05353	CDS	882				IS3 family transposase ISEcl1
MFCJNMFM_05354	CDS	294			COG1662	IS1 family transposase IS1X2
MFCJNMFM_05355	CDS	1998			COG1292	Glycine betaine transporter
MFCJNMFM_05356	CDS	108				hypothetical protein
MFCJNMFM_05357	CDS	1278				hypothetical protein
MFCJNMFM_05358	CDS	837	pdeC_2	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeC
MFCJNMFM_05359	CDS	924			COG3039	IS5 family transposase IS903
MFCJNMFM_05360	CDS	948		3.1.4.52		Cyclic di-GMP phosphodiesterase
MFCJNMFM_05361	CDS	741	xerC_7			Tyrosine recombinase XerC
MFCJNMFM_05362	CDS	1011	repB			RepFIB replication protein A
MFCJNMFM_05363	CDS	1167				hypothetical protein
MFCJNMFM_05364	CDS	972	sopB			Protein SopB
MFCJNMFM_05365	CDS	963				hypothetical protein
MFCJNMFM_05366	CDS	285				IS200/IS605 family transposase IS609
MFCJNMFM_05367	CDS	858				IS200/IS605 family transposase IS609
MFCJNMFM_05368	CDS	1272	umuC_3		COG0389	Protein UmuC
MFCJNMFM_05369	CDS	426	umuD_3	3.4.21.-		Protein UmuD
MFCJNMFM_05370	CDS	924				hypothetical protein
MFCJNMFM_05371	CDS	417				hypothetical protein
MFCJNMFM_05372	CDS	231				hypothetical protein
MFCJNMFM_05373	CDS	426	klcA_3			Antirestriction protein KlcA
MFCJNMFM_05374	CDS	255				hypothetical protein
MFCJNMFM_05375	CDS	318				hypothetical protein
MFCJNMFM_05376	CDS	228				hypothetical protein
MFCJNMFM_05377	CDS	231				hypothetical protein
MFCJNMFM_05378	CDS	1356				hypothetical protein
MFCJNMFM_05379	CDS	564				hypothetical protein
MFCJNMFM_05380	CDS	543	ssb_2			Plasmid-derived single-stranded DNA-binding protein
MFCJNMFM_05381	CDS	249				hypothetical protein
MFCJNMFM_05382	CDS	2058	noc_2			Nucleoid occlusion protein
MFCJNMFM_05383	CDS	432	psiB			Protein PsiB
MFCJNMFM_05384	CDS	729				hypothetical protein
MFCJNMFM_05385	CDS	327				hypothetical protein
MFCJNMFM_05386	CDS	375				hypothetical protein
MFCJNMFM_05387	CDS	186	flmA			Stable plasmid inheritance protein
MFCJNMFM_05388	CDS	273				hypothetical protein
MFCJNMFM_05389	CDS	351				hypothetical protein
